r2_score_train_P1,r2_score_test_P1,r2_score_train_P2,r2_score_test_P2,r2_score_train_P3,r2_score_test_P3,r2_score_train_P4,r2_score_test_P4,r2_score_train_P5,r2_score_test_P5,r2_score_train_P6,r2_score_test_P6,r2_score_train_P7,r2_score_test_P7,r2_score_train_P8,r2_score_test_P8,r2_score_train_P9,r2_score_test_P9
,,,,,,,,0.8819269606398878,0.6802875473862597,,,,,,,,
,,,,,,,,,,0.6010810157383142,0.18580618166812768,,,,,,
,,,,,,,,,,,,0.5880143336309657,0.4352377026930244,,,,
,,,,,,,,,,,,,,0.8599882037276528,-0.04755070197422184,,
,,,,,,,,,,,,,,,,0.8364529647111983,0.29456308349136684
0.6526966314475419,0.2921911871363241,,,,,,,,,,,,,,,,
,,0.8055400576648479,0.6019655150854251,,,,,,,,,,,,,,
,,,,0.6868192303142286,0.3574913113181928,,,,,,,,,,,,
,,,,,,0.8873085225226689,0.5750588594748678,,,,,,,,,,
,,,,,,,,0.876703838631046,0.6815384441933392,,,,,,,,
,,,,,,,,,,0.6631511645548553,-0.9428591637405046,,,,,,
,,,,,,,,,,,,0.6328108050151673,0.18946468954327234,,,,
,,,,,,,,,,,,,,0.8515825993153333,0.256333043328703,,
,,,,,,,,,,,,,,,,0.8380333557990944,0.32683170080226787
0.619788994993925,0.33493946555038245,,,,,,,,,,,,,,,,
,,0.846682816959559,0.1557797924790838,,,,,,,,,,,,,,
,,,,0.6815139467611284,0.3697863372875908,,,,,,,,,,,,
,,,,,,0.8891368173060658,0.332379539002863,,,,,,,,,,
,,,,,,,,0.9014509546142624,0.32376465867061965,,,,,,,,
,,,,,,,,,,0.6320283018149294,0.0036812925093917537,,,,,,
,,,,,,,,,,,,0.5811313349806778,0.4607175770038141,,,,
,,,,,,,,,,,,,,0.8201611960588329,0.5673532760907043,,
,,,,,,,,,,,,,,,,0.8072108852694893,0.066750396029853
0.6377903420840657,0.2463310928134268,,,,,,,,,,,,,,,,
,,0.8262814088570436,0.4339936742759154,,,,,,,,,,,,,,
,,,,0.6946397365051293,0.2983014667215238,,,,,,,,,,,,
,,,,,,0.8974615528908307,-0.03849264967828625,,,,,,,,,,
,,,,,,,,0.8916788110325005,0.021492457637305784,,,,,,,,
,,,,,,,,,,0.6790723669226226,0.07553283453452708,,,,,,
,,,,,,,,,,,,0.6243393225873654,0.2447105195142617,,,,
,,,,,,,,,,,,,,0.8295734057266252,0.3798212543740006,,
,,,,,,,,,,,,,,,,0.8171028088692712,0.31035330727275146
0.6390851144647471,0.3977912243916044,,,,,,,,,,,,,,,,
,,0.8406713710461737,0.36190432477847956,,,,,,,,,,,,,,
,,,,0.7015140983549888,0.15377705343796877,,,,,,,,,,,,
,,,,,,0.8919761866022387,0.543826556520776,,,,,,,,,,
,,,,,,,,0.8811844981590826,0.6435790777386321,,,,,,,,
,,,,,,,,,,0.5749682834410677,0.19788104876166823,,,,,,
,,,,,,,,,,,,0.6319275811120274,0.1720895944675095,,,,
,,,,,,,,,,,,,,0.8458586377306675,0.35278067498908283,,
,,,,,,,,,,,,,,,,0.8838388759333563,0.16621453912500217
0.6601899957079874,0.17399039842888886,,,,,,,,,,,,,,,,
,,0.822374005232617,0.0379954575130278,,,,,,,,,,,,,,
,,,,0.69571083682168,0.20892638845246325,,,,,,,,,,,,
,,,,,,0.8731298572421613,0.436896885459362,,,,,,,,,,
,,,,,,,,0.8809905522228534,0.6441288307414501,,,,,,,,
,,,,,,,,,,0.677233955911051,0.017678539080658195,,,,,,
,,,,,,,,,,,,0.6472558833655534,0.073333675794929,,,,
,,,,,,,,,,,,,,0.8246164546161426,0.26851405037564213,,
,,,,,,,,,,,,,,,,0.8162432891080641,0.5225267192706087
0.6331169075471856,0.2435977124363622,,,,,,,,,,,,,,,,
,,0.8440515131262032,-0.01354634949345268,,,,,,,,,,,,,,
,,,,0.7091062567181241,0.36536071445692264,,,,,,,,,,,,
,,,,,,0.8534972340611372,0.5105970402461479,,,,,,,,,,
,,,,,,,,0.8864691315002174,0.567769239532838,,,,,,,,
,,,,,,,,,,0.6220679164954264,-0.38593339430719387,,,,,,
,,,,,,,,,,,,0.601674371010279,0.2504401898743135,,,,
,,,,,,,,,,,,,,0.8328444538302006,0.2340946478453979,,
,,,,,,,,,,,,,,,,0.8014329060897276,0.47113636581886065
0.6386351187246341,0.2539624873775208,,,,,,,,,,,,,,,,
,,0.8679321148790861,-0.25584662991324025,,,,,,,,,,,,,,
,,,,0.6974985240717941,0.3150659095187921,,,,,,,,,,,,
,,,,,,0.915302769018674,-1.3047359125105724,,,,,,,,,,
,,,,,,,,0.8766669834942725,0.6081737958906799,,,,,,,,
,,,,,,,,,,0.6163797851990557,-0.08249473085894055,,,,,,
,,,,,,,,,,,,0.6870466733921747,0.028330071539326207,,,,
,,,,,,,,,,,,,,0.8340997192127573,0.4023923575097992,,
,,,,,,,,,,,,,,,,0.8045999123849561,0.4457735776509816
0.6532320325206105,0.20592830706247822,,,,,,,,,,,,,,,,
,,0.8200955101956386,0.3964257592519972,,,,,,,,,,,,,,
,,,,0.7065601073319427,0.08384826576074067,,,,,,,,,,,,
,,,,,,0.8820661054676908,0.16253884615806113,,,,,,,,,,
,,,,,,,,0.9020994827036481,0.34578831497336504,,,,,,,,
,,,,,,,,,,0.6208316358677556,0.09904572161884828,,,,,,
,,,,,,,,,,,,0.6180288985815895,0.23978813844393976,,,,
,,,,,,,,,,,,,,0.8149510401039758,0.5158196458783038,,
,,,,,,,,,,,,,,,,0.8173101220918195,0.17972278939677644
0.6389425711716391,0.24579916776562238,,,,,,,,,,,,,,,,
,,0.8566711724126475,0.2376900728272131,,,,,,,,,,,,,,
,,,,0.6945801716044562,0.2919146407577019,,,,,,,,,,,,
,,,,,,0.8788248030838126,0.3973200162854146,,,,,,,,,,
,,,,,,,,0.9155938643643894,0.26698450414199426,,,,,,,,
,,,,,,,,,,0.7261305274463282,-0.02765327577263821,,,,,,
,,,,,,,,,,,,0.6195675087515965,0.1990015241875498,,,,
,,,,,,,,,,,,,,0.8576695038548237,0.3586389566951135,,
,,,,,,,,,,,,,,,,0.8173515480954194,0.3705641778346206
0.6359337242778403,0.33788015788512693,,,,,,,,,,,,,,,,
,,0.8111198573298894,0.5588887914023086,,,,,,,,,,,,,,
,,,,0.7113497682876034,-0.05692247852720356,,,,,,,,,,,,
,,,,,,0.8711035088892884,0.7680134711760802,,,,,,,,,,
,,,,,,,,0.8905811565062918,0.5616161132107866,,,,,,,,
,,,,,,,,,,0.6282675339698688,-0.4084019558231793,,,,,,
,,,,,,,,,,,,0.6133851292361548,0.2792065343094772,,,,
,,,,,,,,,,,,,,0.8500950990923937,0.1904790350998179,,
,,,,,,,,,,,,,,,,0.8562999888187062,-0.4076631230769392
0.6105806334971713,0.4145697597964304,,,,,,,,,,,,,,,,
,,0.83338471588171,0.3752108717294771,,,,,,,,,,,,,,
,,,,0.701176689904491,0.35438288009451746,,,,,,,,,,,,
,,,,,,0.9102005098539171,0.09766399699692463,,,,,,,,,,
,,,,,,,,0.8818616452422968,0.7106407328772101,,,,,,,,
,,,,,,,,,,0.639796868860954,-1.2534208184829652,,,,,,
,,,,,,,,,,,,0.5829776082305342,0.42235316534603706,,,,
,,,,,,,,,,,,,,0.8351315356468831,0.27827908848628846,,
,,,,,,,,,,,,,,,,0.8491117684465772,0.09337366293458604
0.6594491631965598,0.139745735104145,,,,,,,,,,,,,,,,
,,0.8493728809677216,-0.07061056578417824,,,,,,,,,,,,,,
,,,,0.6671211782676169,0.42583062413152895,,,,,,,,,,,,
,,,,,,0.8648980841481699,0.5331853836597256,,,,,,,,,,
,,,,,,,,0.907251829104754,0.38008173573084003,,,,,,,,
,,,,,,,,,,0.6120252501828292,0.09358359334992183,,,,,,
,,,,,,,,,,,,0.5981535216834442,0.4389927424524517,,,,
,,,,,,,,,,,,,,0.8354542023788223,0.38245400307717914,,
,,,,,,,,,,,,,,,,0.8247982806419912,0.4503829711300624
0.6286708577510984,0.3161302860985864,,,,,,,,,,,,,,,,
,,0.7969346313609987,0.6091822068548426,,,,,,,,,,,,,,
,,,,0.7144177413253803,0.12202038594542908,,,,,,,,,,,,
,,,,,,0.9331054454371848,0.4691933697416726,,,,,,,,,,
,,,,,,,,0.8827366333005668,0.4852974892342008,,,,,,,,
,,,,,,,,,,0.5738388722517077,0.2423463554260713,,,,,,
,,,,,,,,,,,,0.6456225178094389,0.21884831327601229,,,,
,,,,,,,,,,,,,,0.8203356600803092,0.3234075680772638,,
,,,,,,,,,,,,,,,,0.8126210163675784,0.5058928939699276
0.6234035830690337,0.3195310684405658,,,,,,,,,,,,,,,,
,,0.8556137126924741,0.3773345914543542,,,,,,,,,,,,,,
,,,,0.7249593079694497,0.14845650620071527,,,,,,,,,,,,
,,,,,,0.9062967881483963,-0.627788600233371,,,,,,,,,,
,,,,,,,,0.9087513578159727,0.15343604253401688,,,,,,,,
,,,,,,,,,,0.6034887639391631,0.22553293714416156,,,,,,
,,,,,,,,,,,,0.6080507371038495,0.2904386563122794,,,,
,,,,,,,,,,,,,,0.806786251213486,0.576294637272402,,
,,,,,,,,,,,,,,,,0.8342568635365804,0.05437809910941149
0.6207080475571927,0.3706146749969622,,,,,,,,,,,,,,,,
,,0.878704188144063,0.13661452354326997,,,,,,,,,,,,,,
,,,,0.6750959260891987,0.4334676692389332,,,,,,,,,,,,
,,,,,,0.8471535660006924,0.4958405055859044,,,,,,,,,,
,,,,,,,,0.8847655488304987,0.6128200255402104,,,,,,,,
,,,,,,,,,,0.5892739533947107,0.3260046648649477,,,,,,
,,,,,,,,,,,,0.6142018758679948,0.2534320240355795,,,,
,,,,,,,,,,,,,,0.8239590414213104,0.3371194014888108,,
,,,,,,,,,,,,,,,,0.8067905341290686,0.6611876610150154
0.6214410959642298,0.40394825192426087,,,,,,,,,,,,,,,,
,,0.8314762223091393,0.48999992254123104,,,,,,,,,,,,,,
,,,,0.7254215819130909,0.16750344251779115,,,,,,,,,,,,
,,,,,,0.8986359061542268,0.35984310689335886,,,,,,,,,,
,,,,,,,,0.9156686463225912,0.3301248353299785,,,,,,,,
,,,,,,,,,,0.606396587338043,-0.18258995014845403,,,,,,
,,,,,,,,,,,,0.6197585275854874,0.19520718419485805,,,,
,,,,,,,,,,,,,,0.8262992451677404,0.275729626648607,,
,,,,,,,,,,,,,,,,0.7904958987545176,0.518564709629421
0.6771156957675928,0.0217998207760437,,,,,,,,,,,,,,,,
,,0.8043651817926778,0.46948826384668674,,,,,,,,,,,,,,
,,,,0.6458077092365646,0.5544840782539748,,,,,,,,,,,,
,,,,,,0.8837484594885573,0.26386463699121754,,,,,,,,,,
,,,,,,,,0.9082338974569547,0.3366753008549138,,,,,,,,
,,,,,,,,,,0.6003538580539683,0.0736718949548052,,,,,,
,,,,,,,,,,,,0.6043227325014187,0.355604948301694,,,,
,,,,,,,,,,,,,,0.8319755530213999,0.5460670232267089,,
,,,,,,,,,,,,,,,,0.8262124659642451,0.33538616873479954
0.6421232211111747,0.3072226805758618,,,,,,,,,,,,,,,,
,,0.8139067826503084,0.26003207845253684,,,,,,,,,,,,,,
,,,,0.6946408846447136,0.3530412114167053,,,,,,,,,,,,
,,,,,,0.8850248778247245,0.547083258971008,,,,,,,,,,
,,,,,,,,0.9058796499139089,0.4748947416926944,,,,,,,,
,,,,,,,,,,0.706217600777824,-0.11045675779354514,,,,,,
,,,,,,,,,,,,0.6185963852424431,0.120983383467686,,,,
,,,,,,,,,,,,,,0.8475938085003962,-0.3808105665916526,,
,,,,,,,,,,,,,,,,0.8291151634127589,0.4327155282783185
0.6484727098798095,-0.005337290089933777,,,,,,,,,,,,,,,,
,,0.8205650509634966,0.47588858922290667,,,,,,,,,,,,,,
,,,,0.6984478919817385,0.17546287482050926,,,,,,,,,,,,
,,,,,,0.8877518771287212,0.4784007740670184,,,,,,,,,,
,,,,,,,,0.881040038929,0.5666522052964644,,,,,,,,
,,,,,,,,,,0.6318214603975577,-0.4159312175399619,,,,,,
,,,,,,,,,,,,0.642278609810667,0.1383106311850869,,,,
,,,,,,,,,,,,,,0.8552503069055382,-0.03596528297432333,,
,,,,,,,,,,,,,,,,0.7694214215256363,0.613077472214029
0.6340933777683279,0.23913353650115854,,,,,,,,,,,,,,,,
,,0.8295902133159637,0.18192784136253026,,,,,,,,,,,,,,
,,,,0.693824656586411,0.30780066222952207,,,,,,,,,,,,
,,,,,,0.9028014770000035,0.2944516244035533,,,,,,,,,,
,,,,,,,,0.8823825980772406,0.5716822082973014,,,,,,,,
,,,,,,,,,,0.646467197587099,-0.348441843792904,,,,,,
,,,,,,,,,,,,0.6283217102680667,0.22130116879443074,,,,
,,,,,,,,,,,,,,0.829350542709139,0.35563825539599847,,
,,,,,,,,,,,,,,,,0.8081577592689982,0.4970700782227081
0.652107382651768,0.24191838118335862,,,,,,,,,,,,,,,,
,,0.8079288645040404,0.42830684193293733,,,,,,,,,,,,,,
,,,,0.6809828153952515,0.38719055633329347,,,,,,,,,,,,
,,,,,,0.8796280253433713,0.6978451711515303,,,,,,,,,,
,,,,,,,,0.9077773975339151,0.37451294802321256,,,,,,,,
,,,,,,,,,,0.6779241282169381,-0.08403992272335681,,,,,,
,,,,,,,,,,,,0.6280476799550889,0.12941823127044438,,,,
,,,,,,,,,,,,,,0.8409765387753259,0.2989938982821072,,
,,,,,,,,,,,,,,,,0.8606384560226036,0.2361815038261238
0.6438696935129732,0.30495172449312136,,,,,,,,,,,,,,,,
,,0.776363358482701,0.7225380555660892,,,,,,,,,,,,,,
,,,,0.6766590122295226,0.41763634770937397,,,,,,,,,,,,
,,,,,,0.8724017068340227,0.5193363818072536,,,,,,,,,,
,,,,,,,,0.8942655009276737,0.5403929581251252,,,,,,,,
,,,,,,,,,,0.6113956743802855,0.11997264607299774,,,,,,
,,,,,,,,,,,,0.639131723718993,0.1731083200653688,,,,
,,,,,,,,,,,,,,0.8445784832110461,-0.03236931051934744,,
,,,,,,,,,,,,,,,,0.8055600002323715,0.5104197439562048
0.639556689570573,0.31109486913599715,,,,,,,,,,,,,,,,
,,0.797686650706894,0.654636459399855,,,,,,,,,,,,,,
,,,,0.69692348694085,0.08020029847362187,,,,,,,,,,,,
,,,,,,0.8914157524701414,-1.8418700869708688,,,,,,,,,,
,,,,,,,,0.8714610816862406,0.6810512491576992,,,,,,,,
,,,,,,,,,,0.6192273832529935,-0.18128929540837024,,,,,,
,,,,,,,,,,,,0.6414739422482176,0.2319291310733531,,,,
,,,,,,,,,,,,,,0.8308199259571933,0.39057564651432763,,
,,,,,,,,,,,,,,,,0.8365334868930906,-0.07031850836514009
0.6415231888959916,0.28613006732792934,,,,,,,,,,,,,,,,
,,0.8261610805532321,-0.01917863243486706,,,,,,,,,,,,,,
,,,,0.7146215558718714,0.25571426608633374,,,,,,,,,,,,
,,,,,,0.878519828982126,0.5934262820928156,,,,,,,,,,
,,,,,,,,0.8898909263179889,0.611562058584511,,,,,,,,
,,,,,,,,,,0.6323469272409334,-0.9225733155855713,,,,,,
,,,,,,,,,,,,0.598394839258899,0.21531469402722347,,,,
,,,,,,,,,,,,,,0.8359702773177025,0.13542444117729802,,
,,,,,,,,,,,,,,,,0.8396349238357166,0.021425807378556816
0.6567125410304905,0.11041233994786659,,,,,,,,,,,,,,,,
,,0.8751178740235738,-0.06474425907694337,,,,,,,,,,,,,,
,,,,0.7017889471524726,0.32834266714187677,,,,,,,,,,,,
,,,,,,0.8618760661214644,0.6309774314155907,,,,,,,,,,
,,,,,,,,0.8720718393619454,0.6674136828411574,,,,,,,,
,,,,,,,,,,0.609616800870796,-0.07313494931545073,,,,,,
,,,,,,,,,,,,0.6308065695396049,0.23940022164897357,,,,
,,,,,,,,,,,,,,0.8511353925910141,0.01963222330478709,,
,,,,,,,,,,,,,,,,0.8223326954407029,0.0852537960220946
0.6871071044013917,0.0331759499339882,,,,,,,,,,,,,,,,
,,0.9000962054787703,-0.5110562901704221,,,,,,,,,,,,,,
,,,,0.6865244772975861,0.39149728850928733,,,,,,,,,,,,
,,,,,,0.8844999607750684,0.4851220906849052,,,,,,,,,,
,,,,,,,,0.9017306174024917,0.22487392062631395,,,,,,,,
,,,,,,,,,,0.5949573286572378,0.18240890831027412,,,,,,
,,,,,,,,,,,,0.638470772443793,0.049763586375379365,,,,
,,,,,,,,,,,,,,0.843164853227965,0.23471557564864665,,
,,,,,,,,,,,,,,,,0.8062772725786249,0.41379318587800606
0.6822845746848525,-0.01335425830970216,,,,,,,,,,,,,,,,
,,0.8100442771161812,0.45228844264189694,,,,,,,,,,,,,,
,,,,0.7047286467791073,0.21246676066855885,,,,,,,,,,,,
,,,,,,0.8777394218751787,0.5488062135254235,,,,,,,,,,
,,,,,,,,0.9068284914256052,-0.26928713172216856,,,,,,,,
,,,,,,,,,,0.5888377458748015,0.2275006688313551,,,,,,
,,,,,,,,,,,,0.6532294500714766,-0.10764111626567452,,,,
,,,,,,,,,,,,,,0.8709393290597025,0.2355912069163213,,
,,,,,,,,,,,,,,,,0.8235705161547278,0.46128744504013963
0.6610381685396842,0.25549426447358725,,,,,,,,,,,,,,,,
,,0.8412179248757135,0.3512378230647103,,,,,,,,,,,,,,
,,,,0.6895686599900324,0.24259324939241744,,,,,,,,,,,,
,,,,,,0.8641223275552856,0.37777524408893404,,,,,,,,,,
,,,,,,,,0.8947756003138386,0.48370359380344263,,,,,,,,
,,,,,,,,,,0.6293222419336062,-0.51094796937925,,,,,,
,,,,,,,,,,,,0.640730602358425,0.24109229408851784,,,,
,,,,,,,,,,,,,,0.8236410983452641,0.1671776890465425,,
,,,,,,,,,,,,,,,,0.8353819760471014,0.18383109866462932
0.6666620265396903,0.08764263778744852,,,,,,,,,,,,,,,,
,,0.8515800628459765,-0.2666334719169392,,,,,,,,,,,,,,
,,,,0.6902615882714225,0.06289056932143522,,,,,,,,,,,,
,,,,,,0.8874986070412285,0.2646979273356316,,,,,,,,,,
,,,,,,,,0.8889522306839757,0.4868302326448325,,,,,,,,
,,,,,,,,,,0.6341463515470994,0.0926955376985853,,,,,,
,,,,,,,,,,,,0.5934305474966916,0.37155333598718276,,,,
,,,,,,,,,,,,,,0.8514692881145542,0.22049042121463025,,
,,,,,,,,,,,,,,,,0.7931217018439851,0.5222694731760225
0.5896995272494725,0.5101874427993061,,,,,,,,,,,,,,,,
,,0.8068258303786149,-0.06169096921146089,,,,,,,,,,,,,,
,,,,0.7259232052392384,0.24170775350364404,,,,,,,,,,,,
,,,,,,0.884302713704427,0.4994359771959277,,,,,,,,,,
,,,,,,,,0.8982846232328966,0.4191476104202956,,,,,,,,
,,,,,,,,,,0.6432329833078083,0.10866099187503464,,,,,,
,,,,,,,,,,,,0.6279333469743587,0.10132854727388452,,,,
,,,,,,,,,,,,,,0.8254594445988793,0.30871990549466577,,
,,,,,,,,,,,,,,,,0.8395862364498498,-0.36868144194973196
0.6410283905600155,0.09982717820572162,,,,,,,,,,,,,,,,
,,0.8451655660187972,0.21200733600126165,,,,,,,,,,,,,,
,,,,0.654781492562321,0.48502349874959905,,,,,,,,,,,,
,,,,,,0.863677303946361,0.5487090235410811,,,,,,,,,,
,,,,,,,,0.9006870627222193,0.4203747527509003,,,,,,,,
,,,,,,,,,,0.5986710508131106,0.17327098364734728,,,,,,
,,,,,,,,,,,,0.5910377544847347,0.3377723905554392,,,,
,,,,,,,,,,,,,,0.8549236105061164,-0.49825638608115597,,
,,,,,,,,,,,,,,,,0.7401451586930867,0.555925950813559
0.6238105041695963,0.35199549379625594,,,,,,,,,,,,,,,,
,,0.8419707118842743,0.3606157244673387,,,,,,,,,,,,,,
,,,,0.6888409121037005,0.2586752529031039,,,,,,,,,,,,
,,,,,,0.8987150314663364,0.517832290198261,,,,,,,,,,
,,,,,,,,0.9233466915445981,0.2868895656627901,,,,,,,,
,,,,,,,,,,0.5917458478366009,0.14268563019539549,,,,,,
,,,,,,,,,,,,0.6865710657489124,-0.007837182471654547,,,,
,,,,,,,,,,,,,,0.8258741783545618,0.4186470942128667,,
,,,,,,,,,,,,,,,,0.7905365070343262,0.47252257849315416
0.6471245569116606,0.32005344460103724,,,,,,,,,,,,,,,,
,,0.8177805430230833,0.10110765424601165,,,,,,,,,,,,,,
,,,,0.7321361974515221,0.2483315198021152,,,,,,,,,,,,
,,,,,,0.8653406187009154,0.6918589008739005,,,,,,,,,,
,,,,,,,,0.8822642683447071,0.6236398406696685,,,,,,,,
,,,,,,,,,,0.6257187596539602,0.11756523876016423,,,,,,
,,,,,,,,,,,,0.5912433680504958,0.41917839433047155,,,,
,,,,,,,,,,,,,,0.8427370487240274,0.13856321650479575,,
,,,,,,,,,,,,,,,,0.8387713999712215,0.3953324264848238
0.6469228795140203,0.21629618241857085,,,,,,,,,,,,,,,,
,,0.8333473640618745,0.10761027685022029,,,,,,,,,,,,,,
,,,,0.694863183937841,0.32327573344373084,,,,,,,,,,,,
,,,,,,0.8826310063515919,0.28677493354405126,,,,,,,,,,
,,,,,,,,0.895191376537096,0.4026533398130624,,,,,,,,
,,,,,,,,,,0.6453147102537211,0.12943082740173562,,,,,,
,,,,,,,,,,,,0.6146677618978058,0.22244116641501888,,,,
,,,,,,,,,,,,,,0.8248499843204544,-0.155283841986116,,
,,,,,,,,,,,,,,,,0.8192398292098024,0.27918049354496144
0.6146655294307362,0.44537008358506724,,,,,,,,,,,,,,,,
,,0.8025539984035374,-0.17842909437493715,,,,,,,,,,,,,,
,,,,0.7059964985243083,0.21168904455775361,,,,,,,,,,,,
,,,,,,0.8707579150131443,0.5105329048860114,,,,,,,,,,
,,,,,,,,0.8923355992304041,0.5731701007189013,,,,,,,,
,,,,,,,,,,0.6683344917990819,-0.1745451287480766,,,,,,
,,,,,,,,,,,,0.6132312046012638,0.2225427017426428,,,,
,,,,,,,,,,,,,,0.8222986913265528,0.4095337399513629,,
,,,,,,,,,,,,,,,,0.8042254955050241,0.6201270689656797
0.624162208387212,0.36384478436015655,,,,,,,,,,,,,,,,
,,0.797837129130666,0.5957098691778475,,,,,,,,,,,,,,
,,,,0.6762173361134352,0.4906026072568642,,,,,,,,,,,,
,,,,,,0.8828363496793394,0.45603131273093833,,,,,,,,,,
,,,,,,,,0.9178234870847363,0.3792686045743582,,,,,,,,
,,,,,,,,,,0.62681478980303,-0.6898095492337362,,,,,,
,,,,,,,,,,,,0.6150936710110105,0.25892348616065286,,,,
,,,,,,,,,,,,,,0.8450347091987345,0.35349994372557114,,
,,,,,,,,,,,,,,,,0.8233618314554135,-0.13096614106466986
0.6604473569224092,0.1855590763751791,,,,,,,,,,,,,,,,
,,0.8024662147129764,0.5484943111607685,,,,,,,,,,,,,,
,,,,0.6767953174072552,0.3388918523780249,,,,,,,,,,,,
,,,,,,0.8936018618502761,-0.12355861741834717,,,,,,,,,,
,,,,,,,,0.8828605014474938,0.5904960331112551,,,,,,,,
,,,,,,,,,,0.6807039167919133,-0.12554267194223767,,,,,,
,,,,,,,,,,,,0.6270792073194299,0.22845063362928675,,,,
,,,,,,,,,,,,,,0.8356467905318185,0.3776266768060512,,
,,,,,,,,,,,,,,,,0.8610501825664224,0.26340578528607095
0.6471589828012401,0.1227480640524029,,,,,,,,,,,,,,,,
,,0.795678168294178,0.5851442117487757,,,,,,,,,,,,,,
,,,,0.6682456226651439,0.4181950040266873,,,,,,,,,,,,
,,,,,,0.8899048494244804,0.3501090169412253,,,,,,,,,,
,,,,,,,,0.9222013102708468,0.034640422765535694,,,,,,,,
,,,,,,,,,,0.6137770885289893,0.2155193221031092,,,,,,
,,,,,,,,,,,,0.5965824930219531,0.3633636497455939,,,,
,,,,,,,,,,,,,,0.8626146329963297,0.006232120426694743,,
,,,,,,,,,,,,,,,,0.7872279659157342,0.5370606278021393
0.6522033603845847,0.18013925178900936,,,,,,,,,,,,,,,,
,,0.8352472774307167,0.33371189927835354,,,,,,,,,,,,,,
,,,,0.7199379843258124,0.2059859328327205,,,,,,,,,,,,
,,,,,,0.8705578743829478,0.30574163434846824,,,,,,,,,,
,,,,,,,,0.9009291469773621,0.4521632175746326,,,,,,,,
,,,,,,,,,,0.6127160925352211,0.1759819004844999,,,,,,
,,,,,,,,,,,,0.6020332365675657,0.3319761439061356,,,,
,,,,,,,,,,,,,,0.821571353365127,0.29582167448375973,,
,,,,,,,,,,,,,,,,0.8341096952427167,0.41600583436353933
0.6122077102422439,0.3223890609591247,,,,,,,,,,,,,,,,
,,0.8245883581637374,-0.05934897034106967,,,,,,,,,,,,,,
,,,,0.6848605075045346,0.29911973840369677,,,,,,,,,,,,
,,,,,,0.8671715083560922,0.6361386065528517,,,,,,,,,,
,,,,,,,,0.8870083196123901,0.5369785214033892,,,,,,,,
,,,,,,,,,,0.6088642970401554,0.23351933558962557,,,,,,
,,,,,,,,,,,,0.6036804499792567,0.2866376522295564,,,,
,,,,,,,,,,,,,,0.825881320398624,0.28979454365949897,,
,,,,,,,,,,,,,,,,0.7751827460961298,0.4961470043508168
0.658862263560795,0.11289551012710575,,,,,,,,,,,,,,,,
,,0.7985952889972325,0.1685286965715439,,,,,,,,,,,,,,
,,,,0.6954464490989237,0.29708152159371104,,,,,,,,,,,,
,,,,,,0.9079033695470852,0.5845154297341194,,,,,,,,,,
,,,,,,,,0.895956291213855,0.5410525926526375,,,,,,,,
,,,,,,,,,,0.5959891798907656,0.20269427670985174,,,,,,
,,,,,,,,,,,,0.6014637517442226,0.3867646372315183,,,,
,,,,,,,,,,,,,,0.8541463142024027,0.4307610884428036,,
,,,,,,,,,,,,,,,,0.8067163400382242,0.49996218553809746
0.6096727850899901,0.4275069110044144,,,,,,,,,,,,,,,,
,,0.8117347698277847,0.44445717279391106,,,,,,,,,,,,,,
,,,,0.671829092202032,0.4680934793960779,,,,,,,,,,,,
,,,,,,0.8883952946743421,0.4005784106985183,,,,,,,,,,
,,,,,,,,0.9208056788344479,0.18017698614372357,,,,,,,,
,,,,,,,,,,0.5777123446342254,0.18593601442117214,,,,,,
,,,,,,,,,,,,0.5925205308098223,0.42076478701143005,,,,
,,,,,,,,,,,,,,0.8168455943995663,0.42791571273926676,,
,,,,,,,,,,,,,,,,0.8037936781669813,0.5091877272914367
0.6421078714223769,0.23523447368866934,,,,,,,,,,,,,,,,
,,0.8591744867165493,-3.8263755169025098,,,,,,,,,,,,,,
,,,,0.7199687477056094,0.2115883254276194,,,,,,,,,,,,
,,,,,,0.8581695934055174,0.700368843842362,,,,,,,,,,
,,,,,,,,0.879607272445009,0.3483417947019991,,,,,,,,
,,,,,,,,,,0.6131116260517282,0.10340108923737479,,,,,,
,,,,,,,,,,,,0.6391418425622313,0.1649622221009086,,,,
,,,,,,,,,,,,,,0.8089533112587443,0.48510708384143997,,
,,,,,,,,,,,,,,,,0.8047326187535664,0.6513828435005953
0.6203573650998342,0.3933147555920913,,,,,,,,,,,,,,,,
,,0.795593039291528,0.32478876303338244,,,,,,,,,,,,,,
,,,,0.673478423302631,0.3511423292167801,,,,,,,,,,,,
,,,,,,0.867507563862612,0.591146075598987,,,,,,,,,,
,,,,,,,,0.9100637955300764,0.2947388717190127,,,,,,,,
,,,,,,,,,,0.606204265708475,0.0881694692491668,,,,,,
,,,,,,,,,,,,0.6109556137108229,0.29159630445689344,,,,
,,,,,,,,,,,,,,0.8305197143794757,0.48331840337039833,,
,,,,,,,,,,,,,,,,0.7925686462182835,0.5352772676232866
0.6379191377798631,0.20203070082219865,,,,,,,,,,,,,,,,
,,0.804590735442535,0.2894831954769197,,,,,,,,,,,,,,
,,,,0.7002443235617952,0.32291452000872,,,,,,,,,,,,
,,,,,,0.8684199300884962,0.6383480288097578,,,,,,,,,,
,,,,,,,,0.8993274252454482,0.4933446337902093,,,,,,,,
,,,,,,,,,,0.6016199968147349,0.3194683197005118,,,,,,
